friendster_variance[1]_t0_DP_SAGE_nl16of8_cm8GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,8388608,2147483648,0,0,7,20,270.31,5005.66,344.0,5619.97
friendster_variance[1]_t0_NP_SAGE_nl16of8_cm8GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,8388608,2147483648,0,0,7,20,391.23,834.23,539.58,1765.04
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm8GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,65608366,16795741696,0,0,7,20,20050.7,586.93,11256.26,31893.89
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm0GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,270.48,4345.18,340.19,4955.85
friendster_t0_NP_SAGE_nl20of8_cm0GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,390.12,2134.35,540.37,3064.84
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm0GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,20350.56,12565.95,10083.86,43000.37
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm1GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,1048576,268435456,0,0,7,20,263.9,4009.31,339.0,4612.21
friendster_variance[2]_t0_NP_SAGE_nl20of8_cm1GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,1048576,268435456,0,0,7,20,390.91,1218.6,578.16,2187.67
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm1GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,33554432,8589934592,0,0,7,20,20443.46,687.29,11075.41,32206.17
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm2GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,2097152,536870912,0,0,7,20,268.71,4315.16,339.69,4923.56
friendster_variance[1]_t0_NP_SAGE_nl20of8_cm2GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,2097152,536870912,0,0,7,20,396.51,976.41,540.37,1913.29
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm2GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,65608366,16795741696,0,0,7,20,20154.68,587.61,11741.7,32484.0
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm3GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,3145728,805306368,0,0,7,20,266.5,4476.57,340.12,5083.18
friendster_variance[2]_t0_NP_SAGE_nl20of8_cm3GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,3145728,805306368,0,0,7,20,395.63,822.29,565.67,1783.6
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm3GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,65608366,16795741696,0,0,7,20,19578.35,586.63,11107.83,31272.8
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm4GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,4194304,1073741824,0,0,7,20,263.39,5270.41,343.7,5877.5
"friendster_variance[1, 2]_t0_NP_SAGE_nl20of8_cm4GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,4194304,1073741824,0,0,7,20,391.62,748.21,603.87,1743.71
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm4GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,65608366,16795741696,0,0,7,20,20392.67,586.88,12002.8,32982.35
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm5GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,5242880,1342177280,0,0,7,20,267.1,4885.42,343.66,5496.18
friendster_variance[1]_t0_NP_SAGE_nl20of8_cm5GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,5242880,1342177280,0,0,7,20,396.03,708.06,537.45,1641.54
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm5GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,65608366,16795741696,0,0,7,20,19836.67,586.41,10673.18,31096.26
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm6GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,6291456,1610612736,0,0,7,20,267.17,4886.43,336.04,5489.64
"friendster_variance[1, 2]_t0_NP_SAGE_nl20of8_cm6GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,6291456,1610612736,0,0,7,20,389.64,667.33,717.54,1774.51
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm6GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,65608366,16795741696,0,0,7,20,20145.85,583.38,11717.06,32446.29
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm7GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,7340032,1879048192,0,0,7,20,263.56,4939.63,340.33,5543.52
friendster_variance[1]_t0_NP_SAGE_nl20of8_cm7GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,7340032,1879048192,0,0,7,20,391.84,651.67,546.4,1589.91
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm7GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,65608366,16795741696,0,0,7,20,21077.48,592.13,11508.14,33177.75
friendster_variance[1]_t0_DP_SAGE_nl20of8_cm8GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,8388608,2147483648,0,0,7,20,264.05,5055.94,337.83,5657.82
friendster_variance[1]_t0_NP_SAGE_nl20of8_cm8GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,8388608,2147483648,0,0,7,20,391.78,666.48,545.46,1603.73
"friendster_variance[0, 2]_t0_MP_SAGE_nl20of8_cm8GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,65608366,16795741696,0,0,7,20,21005.03,587.52,12385.62,33978.17
